GuestName,Comment,Rating,ReviewDate,Source,Language
Пх,Great beach and sea,5,2026-07-06T08:41:00Z,Import,en
Дмитрий Новиков,"The atmosphere is amazing, the staff is very polite, the food is delicious, the sea is clear, and the entertainment is top-notch. We visited the rooftop restaurant—it was pure bliss. Special thanks to Mucahit, Dervis, Yusuf, and Cici. Special thanks to the chefs: Kader and Celal. And thanks to Ida for her attention and help with everything. 👍",5,2026-07-06T07:29:00Z,Import,tr
Robert Kern,We highly recommend this hotel; the food was always delicious and the service was always excellent. We'll be back!,5,2026-07-06T06:17:00Z,Import,en
Vadim Pariev,"Everything was great, we were happy! The service was excellent, the staff was polite, the hotel was new, clean, and regularly cleaned. The staff was very child-friendly! We especially recommend it to families with small children.",5,2026-07-06T05:05:00Z,Import,en
Gulsah Turk,"We went there on a recommendation, and it's a wonderful place for families with children. The activities and evening shows are fantastic. All the staff are attentive, friendly, and understanding, and there's security in pairs at the beach and pool. The food and desserts are amazing, offering something for everyone. It has a great view and is right on the beach. Cleaning staff are constantly present in the common areas and restrooms, keeping them spotless. Many thanks to the Adora staff.",5,2026-07-06T03:53:00Z,Import,en
serkan sahin,"We checked in on June 28th, received a lovely welcome, went to our room and started our holiday. This is our third visit here because of the service, quality and attention we received, and we are planning to come again. A special thank you to Ms. Damla from Guest Relations,
to all the staff at the bar, but especially Muhammet Tansu, Emrullah and the other bartenders,
and to Mr. Çağrı from Reception for his attention and care.
I forgot to mention your animation team,
Mr. Tolga, Mr. Eren, Mr. Berat and the other team members, thank you for being there.",5,2026-07-06T02:41:00Z,Import,tr
Łukasz Urbańczyk,"This is our second time at the Adora Hotel. And we will definitely be back. We honestly can't find any downsides to this hotel. Our first visit was in 2023, and the hotel shows no signs of slowing down. Everything is truly fantastic, and we've stayed in many hotels. We were particularly impressed by the rooftop restaurant (Dervis, Mucahit, Cici, Kader, Celal). We were there for my wife's birthday, and the staff truly organized the evening brilliantly. I highly recommend it for families with small children. It's a place where you can relax; it's peaceful, but you can also find various activities—you won't be bored here. The food and drinks are delicious. The pool is wonderful. I especially want to emphasize the hotel's cleanliness, as it is of a high standard. The staff goes above and beyond and is exceptionally courteous. I recommend it wholeheartedly. We will definitely return.",5,2026-07-06T01:29:00Z,Import,tr
Monika Staryga,"The rooms were spotlessly clean, the staff very polite and smiling. The food was delicious. Very close to the sea. 10/10 👌🏻👌🏻👌🏻. Thank you Dervis, Mucahit, Cici, Kader, Celal.",5,2026-07-06T00:17:00Z,Import,en
Елена Елена,"I really liked everything. Comfortable rooms. Great entertainment. Delicious food. Dinner at the Sehrazat restaurant was also impressive—huge portions and delicious. Special thanks to the chefs: Kader and Celal. Many thanks for their attention: Dervis, Mucahit, and Cici.",5,2026-07-05T23:05:00Z,Import,en
Asiye Akgümüş,"I would like to express my sincere thanks to Ms. Damla from guest relations for her attention. Her friendliness, sincerity, and care were wonderful. Thank you for everything.",5,2026-07-05T21:53:00Z,Import,tr
Peter Demjančík,"We liked the hotel very much. The rooms are clean, tidy. The staff is very kind and accommodating. They will fulfill what they see with their eyes and what you ask them for. The animators will take care of amazing experiences for your children and you have time for yourself. I recommend visiting the Sehrazat restaurant on the roof of the hotel with a view of the sea and the beautiful scenery around. The food is a real gourmet experience. I must especially praise the service that conjures up a pleasant atmosphere where the world revolves around you. We would like to especially thank Ida from the care of the guests, waiters Yusuf and Mucahit, Cici and chef Kader, Celal. And also, as our son said to the animotor Veronika from Slovakia, that she is ""Divine"" :)",5,2026-07-05T20:41:00Z,Import,en
Henrik Bär,Everything great!,5,2026-07-05T19:29:00Z,Import,en
Galina Root,"The Adora Hotel is gorgeous! Clean, beautiful, and cozy! We visited the seafood restaurant and had a wonderful time. The seafood menu was delicious and fresh, and the drinks were excellent. The staff's service was excellent!",5,2026-07-05T18:17:00Z,Import,en
Дмитрий Мельников,"Excellent hotel. We vacationed in July with our family, including a 4-year-old child.
Wonderful staff, beautiful sea views, excellent service, excellent entertainment, and the food was beyond praise.
We visited the Scheherazade restaurant and were delighted. The sea view, service, and food were amazing! Special thanks to the waiters Mucahit, Dervis, Yusuf, and Cici, and a big thank you to the chefs: Kader and Celal.",5,2026-07-05T17:05:00Z,Import,en
Alexander Root,"The fish restaurant was delicious, the service was excellent, everyone was friendly and polite. We really enjoyed it, and I recommend visiting.",5,2026-07-05T15:53:00Z,Import,en
Doğan Akgümüş,"The facility is an excellent hotel in terms of food, drinks and staff attentiveness.",5,2026-07-05T14:41:00Z,Import,en
Ines,"This is my fourth time staying at this hotel.

I highly recommend it.

Very courteous staff 👍🏻",5,2026-07-05T13:29:00Z,Import,en
Marek Poliak,"Very nice holiday, food very nice and personnel very friendly. We recommend it very much. We stayed in July.",5,2026-07-05T12:17:00Z,Import,en
Anna S,"We had a wonderful stay at the Adora Hotel and Resort. All the staff were very friendly and attentive, and they made our holiday truly enjoyable. The evening shows were varied and very entertaining. The breathtaking views and delicious food at the Sehrazat Restaurant perfectly rounded off our stay.

We would also like to especially commend the exceptional cleanliness throughout the entire hotel. Not only was our room always spotless, but every area of ​​the hotel was consistently well-maintained and clean, which we greatly appreciated.

Thank you for the wonderful time, and we would love to return.",4,2026-07-05T11:05:00Z,Import,en
Alexandra Schuck,"The food is delicious and varied, the service is very friendly and attentive, the hotel and grounds are very well-maintained, we are very satisfied.",5,2026-07-05T09:53:00Z,Import,en
Philip Jörg,"Delicious food and excellent guest service.

Very friendly and attentive staff.

The room was cleaned thoroughly every day.

We are very satisfied and would love to come back.",5,2026-07-05T08:41:00Z,Import,en
Jakub Betlewski,I am very pleased with my stay at this hotel,5,2026-07-05T05:25:00Z,Import,en
Oğuzhan Bağcı,"This is already our third visit and everything is wonderful, the service, the food, the entertainment are fantastic, you never get bored.",5,2026-07-05T00:05:00Z,Import,en
Piotr Cała,"This is our first stay in Turkey and certainly won't be our last. We are very pleased. The hotel staff is discreet, unobtrusive, always helpful, and very polite. The food is delicious and very varied. Even the pickiest guest will find something to their liking.",5,2026-07-04T18:45:00Z,Import,en
Anna Buzmakova,"We stayed at this hotel from June 25th to July 4th, with a 12-year-old child. The staff is superb, very responsive, always helpful, and willing to help with anything. It's definitely an A+. The grounds are small, but there's plenty of space for everyone, and there are no lines. The main restaurant was a mixed bag. It was the same old thing with different sauces.
The beach is clean, but sun loungers are taken early in the morning. And then they leave. By 6:30 a.m., it's hard to find a spot on the beachfront. One drawback is the entertainment for teenagers; children aged 12-16 get bored. This doesn't apply to the animators; they do a 5-star job. The staff is like one big family!
Overall, we loved everything!",5,2026-07-04T13:25:00Z,Import,en
Ján Kodajek,"Thank you very much for your patient approach and always kind service, we had a great time with our two small groups, it will definitely not be the last time here, we are already looking forward to our next stay and thank you for a pleasant evening at the restaurant Seherezada, thank you to the whole team: Mucahit, Yusuf, Cici for the pleasant service Ida",5,2026-07-04T08:05:00Z,Import,en
Kayra Türkyılmaz,"A very good hotel.
The rooms are clean and nice.
We already know this because we've been coming here for years.",5,2026-07-04T02:45:00Z,Import,tr
Bartosz Betlewski,"We recommend.. all was very good, great",5,2026-07-03T21:25:00Z,Import,en
Krzysztof Salamon,"The hotel is wonderful, I can recommend it to everyone. The staff is truly friendly! The food is first-class! A truly wonderful stay! I recommend it to everyone!",5,2026-07-03T16:05:00Z,Import,en
Mihaela,"We enjoyed our vacation very much. The food and desserts were amazing. The rooms are clean, the staff are very hospitable, friendly and welcoming. The atmosphere is great. We truly recommend this hotel and it’s services!",5,2026-07-03T10:45:00Z,Import,en
Marta Łobejko,"I highly recommend it, great service, clean rooms. I recommend the entertainment, the pool, and the sea is very close.",5,2026-07-03T05:25:00Z,Import,en
Arne Bielau,"The location right on the sea is perfect for swimming and cooling off, and the proximity to the city makes day trips easy.

The staff is very polite and the food is excellent.

The events offered on-site are also interesting.

My only complaint is that the room keys sometimes don't work, but that was probably just a problem for us.",4,2026-07-03T00:05:00Z,Import,en
Johann Stang,"The hotel is great, the room was clean and tidy, the fridge was stocked with drinks, and everything was included. Highly recommended. A huge selection of dishes, coffee, cakes, various kinds of ice cream, and so on and so forth. Very friendly and hospitable service. Thank you!",5,2026-07-02T18:45:00Z,Import,en
Michal Ratajski,"Great facility overall, very clean and well maintained - lots of green. Modern rooms, probably one of the best we've been in Turkey. Swimingpools well placed, everything is close by. Staff really welcoming & accomodating. Great stay overall",5,2026-07-02T13:25:00Z,Import,tr
Pavlo Egortsev,"First time in Belek and at the Adora Hotel. The food, service, cleaning, and entertainment were all excellent! A varied menu (beef, fish, lamb) every day. Excellent beach, wide selection of drinks. The room was cleaned every day! The service and facilities were excellent! The level of the performers at showtime needs to be improved a bit! The animators are all great, trying their best and offering unobtrusive entertainment! Our vacation was a success!",5,2026-07-02T08:05:00Z,Import,en
Erika Ebenhart,"We had a fantastic holiday. Entertainment for everyone: volleyball, darts, bocce... The service was excellent. The restrooms were clean.

Daily room service.
The à la carte dining on the rooftop terrace was superb. The staff—Dervis, Mucahit, Cici, and Yusuf—were attentive. The à la carte chefs, Kader and Celal, did a great job.",5,2026-07-02T02:45:00Z,Import,en
Ece Selimoğlu,We had a wonderful holiday at the Adora Hotel. Everyone was very helpful and attentive. A big thank you to Umut and Damla from guest relations for their help. Our dinner at Mezzetto was delicious. Many thanks to waiters Esra and Ahmet. Kudos to chefs Arif and Eylül from the kitchen. And a big thank you to Chef Cihangir at Mezzetto for his professionalism and attentiveness.,5,2026-07-01T21:25:00Z,Import,en
mehmet sönmez,"The hotel is nice, but the rooms need a little more maintenance. The food is average, good value for money. However, Umut and Damla in customer service were superb. Chef Cihangir Bey, waiters Ahmet and Esra, and Arif and Eylül from the kitchen were incredibly attentive and helpful; we thank them very much, their service was top-notch.",4,2026-07-01T16:05:00Z,Import,en
Martin Lieskovsky,The hotel is beautifully clean and well maintained. The staff is friendly and attentive. We felt comfortable here for the whole week. One evening we booked the restaurant on the roof of the hotel with a beautiful view of the sea and the surroundings. We would like to thank the Seherezat team who took care of us during the whole evening from the first to the last moment. They took care of us like kings and queens. We enjoyed it here,5,2026-07-01T10:45:00Z,Import,en
iveta dobsovicova,"The hotel had a very great location, 30 minutes transfer. Large complex, pools have different depths, somewhere 175, somewhere 130. Children's pools are separate. There are a lot of sunbeds here, whether by the sea or by the pool.
The food changes every day, there is a lot to choose from. ( Night restaurant, ) various snack bars also to choose from. Rooms very good, always cleaned. Mini bar replenished every day. I recommend 10/10",5,2026-07-01T05:25:00Z,Import,en
Юлия Никитенко,Everything is fine!,5,2026-07-01T00:05:00Z,Import,en
Nemanja Tarlac,"We are very satisfied with the complete service, the food is varied and delicious, every recommendation. 👌",5,2026-06-30T18:45:00Z,Import,en
Pa Ba,Adora is a Great Hotel. Damla from Guest Relation is the best!!! 🫶🏼,5,2026-06-30T13:25:00Z,Import,en
Zeliha Önder,"We stayed for 5 nights with 2 families at the end of June. I'd like to share my experience for those who are researching it. First of all, as soon as you arrive at the hotel, even before you get out of your car, a staff member greets you and escorts you to your room. There are quite a lot of staff, all very friendly and welcoming. Everything from the rooms to the shared toilets is spotlessly clean. I'm someone who can't eat meat in public places. I finished all the food I was given during the 5 days; it was all delicious and clean. The Turkish night meals were especially amazing. The shows prepared every evening for both children and adults were extremely professional. We didn't have a single minute to be bored at the hotel. The pool is perfectly adequate and fun. You can go from the pool to the sea in just a few steps. If you ask what's negative, the air conditioning in the rooms was insufficient, and the pillows and beds were a little uncomfortable. But overall, it's a perfect family hotel; the food is very good, and the alcoholic drinks are more than sufficient. Everything is spotlessly clean, and the staff are incredibly attentive, making you feel very special.",5,2026-06-30T08:05:00Z,Import,en
Marishal Home,"Excellent food, service, entertainment, and, of course, the sea! We loved our stay and would recommend it to anyone. Not far from the airport.",5,2026-06-30T02:45:00Z,Import,en
Eugen Lechler,"Everything was great. Good staff, good service.",5,2026-06-29T21:25:00Z,Import,en
Haytch Rttb,"We had a wonderful stay at Adora Hotel and would like to thank the entire team for making our holiday so enjoyable.
A very special thank you to the Guest Relations team, especially Umut and Elif, for the exceptional care and attention they gave to our daughter. They went above and beyond to accommodate her needs, and their kindness, professionalism, and genuine compassion made a huge difference to our family's experience.
The staff throughout the resort were friendly, welcoming, and always willing to help, making us feel at home from the moment we arrived.
Thank you once again for such a memorable holiday. We truly appreciate everything you did for us, and we hope to return to Adora Hotel again in the future.",5,2026-06-29T16:05:00Z,Import,tr
ayşegül gündoğdu,Everything was wonderful and the staff were very attentive and friendly.,5,2026-06-29T10:45:00Z,Import,en
Beata Černá,"The hotel provides great service, everything is available all day long. The food is varied and delicious.",5,2026-06-29T05:25:00Z,Import,en
Ayşe Keleş,"Everything was great, the service was excellent, I was very pleased, it's a hotel we would recommend to everyone.",5,2026-06-29T00:05:00Z,Import,en
Klaudia Raganová,Great services!,5,2026-06-28T18:45:00Z,Import,en
Semih Torunlar,Sales manager Mr. Rıza is very helpful and competent in his work. We thank him and look forward to seeing him in October.,5,2026-06-28T13:25:00Z,Import,tr
Burim,"Best hotel ever!

The service was excellent.

The food was very good.

Guest service was incredibly friendly. 👍

I highly recommend it!",5,2026-06-28T08:05:00Z,Import,en
tuncowski,"This was my 5th stay at the Adora Hotel. It's truly a great value-for-money hotel; everything is fantastic. The children's and wheelchair ramps are legendary. The hotel is very compact, and the staff are like fine aged wine. I would like to …",5,2026-06-28T02:45:00Z,Import,en
Sergen Yüksel,Clean and good animation,5,2026-06-27T21:25:00Z,Import,en
Bohdan Hornacek,"Grouper fish was excellent, calars as well. Overall area very nice, good drinks.",5,2026-06-27T16:05:00Z,Import,en
Mititelu Ion,"Pleasantly surprised by the service of the staff of this Adora hotel and not only, tasty food, everything at the level!!! We recommend!
In the Mezzetto restaurant we celebrated our birthday, great attention from each and every worker!",5,2026-06-27T10:45:00Z,Import,en
Slawomir Rzepka,"Very beautiful, quiet, lots of nature.",5,2026-06-27T05:25:00Z,Import,en
Daniel Anghelina,"Overall the hotel is very nice. I recommend the A la Carte restaurants especially the Mezetto restaurant with fish and seafood. Thanks to the Chef Mr. Eylul, Arif. The service was also at the height thanks to: Esra, Ahmet, Hasan, Dispa.",5,2026-06-27T00:05:00Z,Import,en
Belgin Felger,"The hotel is very nice, we highly recommend it.",5,2026-06-26T18:45:00Z,Import,en
Pavel2166@mail.ru Makeev,"Good afternoon! I really like the adora golf resort. This is not our first time staying there. The food, service, and staff are excellent. Thanks to the adora team for a wonderful vacation!",5,2026-06-26T13:25:00Z,Import,en
liuba ukv,"A fantastic beach with friendly staff, especially at the bar and in the Mezzetto restaurant, run by Esra, Hasan, Ahmet, and Dispatch.

A variety of activities are offered during the day and in the evenings, such as competitions, entertainment, a club, etc.",5,2026-06-26T08:05:00Z,Import,en
Valentin.L,"Very nice stay
Rooms are clean
Service is great 👍
The hotel's Mezzetto restaurant is right on the beach and has very good fish.",5,2026-06-26T02:45:00Z,Import,en
Alina Hooge,"Very nice hotel. The food, entertainment, and service are superb.

Everything was excellent.

Especially the waiters at Mezzetto: Esra, Ahmet, Hasan, and Dispa.",5,2026-06-25T21:25:00Z,Import,en
Passenger06098326020,"We had a great experience at this resort. The atmosphere is amazing and the rooms are ok. We had some problems with the A/C but the staff is very responsive and helped us. Is located very near to the airport, we were first to be at the …",5,2026-06-25T16:05:00Z,Import,en
J334DHmagdab,"It’s the best experience I have ever had! |The stuff is very welcoming, the Rooms are clean daily, the activities here are amazing, the diversity is so vast that every single one has a good time, no matters of the age or physical …",5,2026-06-25T10:45:00Z,Import,en
55g_neyk,"Perfect and absolutely beautiful. ||The best staff I've seen in a long time |Ahmet, Mehmet Ali, Kerim, Çağrı |Emir |Thank you (teşekkür ederim) 🌟🌟🌟🌟🌟 …",5,2026-06-25T05:25:00Z,Import,tr
Баратжан Ш,top-notch service,5,2026-06-25T00:05:00Z,Import,en
Мария Тарасова,"An excellent, wonderful hotel! The food is delicious and varied. The staff are true professionals. They make our stay comfortable! It's clean! Thank you very much. I especially appreciate the restaurant with its panoramic view. To the waiters Mucahit, Dervis, Yusuf, and Cici, to the chefs Kader, Celal, and to everyone else who works at the hotel, their hard work makes our stay wonderful. Thank you!",5,2026-06-24T18:45:00Z,Import,en
Alesja Popkova,Very nice place!! This is our second year here and we don't regret it!!,5,2026-06-24T13:25:00Z,Import,en
Oksana garmashova,"This is our second time here, everything is perfect, the area is beautiful and clean, the food is delicious, and the entertainment is excellent.",5,2026-06-24T08:05:00Z,Import,en
Albina Ar,"I liked the hotel's cozy location, homey atmosphere, and friendly staff. The food was varied and plentiful (I almost burst), and the beach was quite clean. I really liked the constant activity offerings (especially the plentiful and delicious food). The gym is world-class, with SUPs, exercise classes, and more. The kids' play area is excellent, and the staff is great. The hotel's entertainment is excellent! Overall, everything was great; we'll be back!",5,2026-06-24T02:45:00Z,Import,en
Anton Kifel,"Four of us stayed at the Adora Hotel and were thrilled. The rooms were clean and comfortable, the grounds were spacious, and there were plenty of bars with a variety of drinks. The food in the main restaurant catered to every taste, thanks to Chef Oguzhan. The entertainment was the best in the world for both children and adults. And special thanks to Arina for her attention. We spent a wonderful evening at the Shehrazat restaurant and would like to thank the staff for their attentive service: Dervis, Mucahit, Yusuf, and chefs Kader and Celan. We highly recommend this place.",5,2026-06-23T21:25:00Z,Import,tr
Jekaterina Goidina,"A very good experience staying at the hotel. I'd especially like to mention the Mediterranean restaurant with its stunning sea view. A big thank you to the staff who served us (Dervis, Mucahit, Yusuf, Cici) and the chefs (Kader, Celal).",5,2026-06-23T16:05:00Z,Import,en
Patrick,Very nice hotel 👌,4,2026-06-23T10:45:00Z,Import,en
Firestorm,"Excellent hotel!
Nice wide beach with a sandy entrance, spacious rooms, and well-maintained grounds. Suitable for families with children.",5,2026-06-23T05:25:00Z,Import,en
Xena Dyrgalla,"Fantastic resort, the guest service staff (Doğu) were very friendly, and the food was delicious. The rooms were very clean, and the hotel offered great entertainment for all ages!

Highly recommended!",5,2026-06-23T00:05:00Z,Import,tr
Ebubekir Gürlek,"Great resort. Clean rooms. Good service and good food.

Dogu from guest services is a great advisor.",5,2026-06-22T18:45:00Z,Import,en
mendi _x10,"Everyone was very friendly and the hotel was very nice, especially the Guest Relations staff.",5,2026-06-22T13:25:00Z,Import,en
Roman Kondratev,"I recommend this hotel! We traveled with family and friends. Beautiful grounds and beach. Delicious and varied food. We tried the a la carte menu twice, and everything was delicious 👍🏼 …",5,2026-06-22T08:05:00Z,Import,en
serhatoe,Very nice hotel. Close to the airport. The food is excellent and varied. I would gladly stay here again.,5,2026-06-22T02:45:00Z,Import,en
Dirk Stelte,"We are extremely satisfied with this hotel; we simply cannot understand the negative reviews.

The food is fantastic, with a huge selection of salads, varied every day, and very tasty. There are several grills set up, and you can also order à la carte. The staff is very courteous and attentive. The tables are constantly being re-clothed. Overall, everything is superb.",5,2026-06-21T21:25:00Z,Import,en
612nikolaik,"We stayed at the Hotel Adora from June 20th to June 27th. The reception initially made us a little uneasy with its rather basic appearance, but don't jump to conclusions – the hotel is really very good. Everything is clean, the rooms are …",5,2026-06-21T16:05:00Z,Import,en
A H,"We are extremely satisfied! See you next year! The service was very helpful, especially the employee Dogu – he was fantastic!",5,2026-06-21T10:45:00Z,Import,en
Dmitriy Borintsev,"Adora is simply wow! This is my second time here, and the vacation was a total success: sports, entertainment, amazing shows—everything is top-notch, and no one is too pushy. The food is divine, the selection is huge, and there's something new every day. But the most important thing is the people. The staff treats you with such respect and warmth that you immediately feel like you belong, not just a room. And on top of that, everything is spotlessly clean. Honestly, this is the best experience I've had in a while. Thanks, guys, you're awesome! I miss you already ☀️",5,2026-06-21T05:25:00Z,Import,tr
Нариман Алиев,"A luxurious hotel with excellent service. Many thanks to the management for choosing the right team of staff. The food in the main restaurant is superb, catering to every taste, and a huge thank you to Chef Alican Deniz and Oguzhan for that. You can tell they cook with passion. We also had a wonderful evening at the Shehrazad restaurant. We highly recommend this hotel to everyone.",5,2026-06-21T00:05:00Z,Import,en
Gerzen Nikita,Everything fine!,5,2026-06-20T18:45:00Z,Import,en
Bunster4ik,"I'd like to wholeheartedly thank the entire Adora Hotel team for a wonderful vacation! ❤️

This is a place you'll want to return to again and again. The cozy grounds, clean rooms, delicious and varied cuisine, warm sea, and wonderful atmosphere made our vacation truly unforgettable.

Special thanks to all the staff for their attentiveness, to the entertainers Alina (there are many of them), and to Arina for her friendliness and genuine care for the guests. Each employee made us feel truly welcome. A huge thank you to Chef Denis Alijan for the wonderful dishes!!!!
To the wonderful guest relations manager Ida! Always in touch, always ready to answer any questions!

The most luxurious restaurant with a sea view and wonderful cuisine, ""Shezrazat""! It's magical!!! Special thanks to Mucahit, Dervis, Suleyman, Yusuf, and Cici for their wonderful service and attention.

Thank you for your hard work, high level of service, and many pleasant experiences! I wish the hotel continued prosperity, grateful guests, and only positive reviews. Until next time!",5,2026-06-20T13:25:00Z,Import,tr
sylwia stencel,Great hotel. Delicious food. I recommend it.,5,2026-06-20T08:05:00Z,Import,en
Окс Вла,"The hotel is very good! Everything is wonderful, the staff is friendly. The vacation is wonderful!!! Entertainment throughout the day for both adults and children. I highly recommend this hotel. Today we went to the Shehrazat restaurant and were very grateful to the staff: Dervis, Mucahit, Cici, Suleyman, and Yusuf. We also want to especially thank Ida from the guest relations department for her attention.",5,2026-06-20T02:45:00Z,Import,tr
Mária Lipová,"Everything was perfect, especially dinner in Sehrazat was absolutly amazing and we can definetly recommend it :)",5,2026-06-19T21:25:00Z,Import,en
Wiktoria Wnuk,"A great place to relax with the family, good food. Excellent internet connection. Clean rooms, clean resort. And a great bartender, Emir, who speaks Polish. Plenty of sunbeds available by the pool, a diverse menu, and attractions. The Sehrazat restaurant is amazing! There are plenty of snack bars open outside the restaurant.",5,2026-06-19T16:05:00Z,Import,en
Leonid Bashmashnikov,"I've been visiting Turkey for 30 years. This year we stayed at the Adora Resort Hotel. We loved everything: the accommodations, the food, and the service. Special thanks to Guest Relation Melek. We also tried the a la carte restaurant, Mezetto. It was a very good experience.",5,2026-06-19T10:45:00Z,Import,tr
Yigit Gk,"The animators were very attentive, friendly, and fun. I would come just for them. My thanks to Almira and Eren.",5,2026-06-19T05:25:00Z,Import,en
Anatolii Cerescu,"A bad hotel with arrogant and rude staff, I was very disappointed with two children, they kicked me out so I didn't even have a place to take a bath",1,2026-06-19T00:05:00Z,Import,en
sonert429,"The staff were superb, everything was perfect, but I'd like to give special mention to the animation team members Tolga, Berat, and Eren. Ayşe Hanım, who made the omelets, was so cheerful, and Serkan, Kerim, and Emir at the bar, and Özgür …",5,2026-06-18T18:45:00Z,Import,tr
753muhammedi,"As someone who stays in hotels very often, I was very impressed by the food; it was truly an explosion of flavors, hundreds of different dishes, and each one more delicious than the last.",5,2026-06-18T13:25:00Z,Import,en
Bülent DÜLGER,"The staff's smiles, the food, the cleanliness, the entertainment, everything was perfect. Many thanks to our friends who helped us this evening:
Ms. İda,
Mr. Mücahit Derviş, Mr. Süleyman Yusuf,
Ms. Cici,
Especially to Mr. Oğuzhan Deniz,
Ms. Damla from Guest Relations,
Mr. Alican who prepared wonderful food for us,
Mrs. Tolga, Mr. Eren, Ms. Almina, Ms. Almira from the animation team,
To the friends in the bars whose names I couldn't mention,
And to the cleaning team, thank you very much.",5,2026-06-18T08:05:00Z,Import,tr
Kübra Benli,"I extend my love and gratitude to the entire hotel staff. The cleanliness, the food, the friendliness—everything was top-notch. All the chefs, Mr. Oğuzhan, Mucahit, Suleyman, Yusuf, Derviş, and Ms. Cici, Ms. Damla from guest relations, Mr. Tolga and Mr. Eren from animation, the three lovely Alinas, and the entire team whose names I couldn't add—they were all wonderful.",5,2026-06-18T02:45:00Z,Import,tr
Ahmet Yıldız,"Overall, we were very pleased with the hotel where we stayed as a family. There were plenty of activities for children. The pool and the sea were beautiful. The food was also good.",5,2026-06-17T21:25:00Z,Import,en
Ana-Maria Badea,"I recommend this hotel, fresh and varied food, daily cleaning, shows every evening, worth the money",5,2026-06-17T16:05:00Z,Import,en
Jumpy Jumpy,"Overall everything was very good, from daily room cleaning and housekeeping to food and drink services.. etc. friendly staff. I recommend.",5,2026-06-17T10:45:00Z,Import,en
Cristian,A wonderful location with quality services! I recommend!,5,2026-06-17T05:25:00Z,Import,en
Jana,"We had a lovely stay at the Adora Hotel. The rooms, service, and entertainment program (especially the sports program) were very good. Each stay includes one complimentary visit to the à la carte restaurant; the Sehrazat Restaurant on the rooftop terrace is highly recommended. The only downside is the somewhat isolated location (no promenade, town, or bazaar nearby).",5,2026-06-17T00:05:00Z,Import,en
M K,"A decent hotel with renovated rooms.

Delicious food and a clean facility.

Very attentive staff.",4,2026-06-16T18:45:00Z,Import,en
First Boy,"I liked everything, the food was delicious, the staff was polite",5,2026-06-16T13:25:00Z,Import,en
Anna Suslova,Very friendly staff and excellent service,5,2026-06-16T08:05:00Z,Import,en
Вячеслав Фомин,"Excellent entertainment (three Alinas and Arina)!!! Food variety: trout, shrimp, and mussels every day. Large beach, always with available sun loungers. Sehrazat restaurant with a great view and food, highly recommended! Free SUP riding!",5,2026-06-16T02:45:00Z,Import,en
Xenia Brucicovscaia,"I had a very good experience with the hotel and the food. The atmosphere was very nice. There was sooooo much food. The cleaning was superb. The service was top-notch. The staff was very friendly and polite, always helpful and smiling.",5,2026-06-15T21:25:00Z,Import,en
Hülya Yüce,"Having vacationed in dozens of hotels, I was very impressed. The view is amazing, the staff are very polite, the food is fantastic, hundreds of different dishes and impeccable taste. I will definitely return. Thank you.",5,2026-06-15T16:05:00Z,Import,en
Porsche Panamera,"The atmosphere is fantastic, the food is incredible, there are hundreds of different dishes, whichever one you try is an explosion of flavor in your mouth. I would love to meet the head chef to congratulate him. I will definitely come back with my family.",5,2026-06-15T10:45:00Z,Import,en
Alexandra Ispas,The food was very delicios!,5,2026-06-15T05:25:00Z,Import,en
Paul Mihai Zelenca,Everything good!,5,2026-06-15T00:05:00Z,Import,en
Larisa Vasiljević,"Met all expectations, excellent family vacation. The food is excellent, clean, animation. The beach is clean as well as the pool. The staff is friendly but not intrusive. Excellent price/quality ratio.",5,2026-06-14T18:45:00Z,Import,en
Marta S,"The à la carte restaurant at the Adora Hotel is a true gem! Delicious food, beautifully presented dishes, and top-notch service. Every meal was meticulously crafted – fresh ingredients, unique flavors, and a wonderful atmosphere. Everything was perfect from start to finish. Definitely one of the best culinary experiences of our stay. Highly recommended!",5,2026-06-14T13:25:00Z,Import,en
Artur Piątkowski,"We've stayed in many hotels, but the Adora Hotel is truly exceptional. For nine days, I was delighted with the service, quality, and professionalism. Dinner on the 4th floor was delicious and the service was impeccable. I wholeheartedly recommend it.",5,2026-06-14T08:05:00Z,Import,tr
Uğur Civak,"We've been here for three years in a row, and if we plan to come to Antalya again next year, we'll definitely stay at this hotel. Families with children should definitely consider it.",5,2026-06-14T02:45:00Z,Import,tr
Mateusz Piskulak,"We highly recommend the hotel to both those looking for relaxation and those looking for an active lifestyle. The food, service, atmosphere, and cleanliness are all top-notch. There's plenty of space both on the beach and by the pool.",5,2026-06-13T21:25:00Z,Import,en
Jadwiga Jandura,"This is our second stay at this resort, and it certainly won't be our last. We recommend it to families with children and beyond.",5,2026-06-13T16:05:00Z,Import,en
F. K.,"The room and bathroom were a good size and always clean.

The food was delicious, with a wide selection, especially the desserts.

There were many activities and the service was excellent, especially Ayse from Omelette and Dogu from Guest Services.",5,2026-06-13T10:45:00Z,Import,en
Barış,The hotel is nice. The room I was given was quite far from the pool and the sea. General services and food were fine. The biggest issue for me was the lack of electric vehicle charging stations. A large hotel could install two AC stations for the money it would charge one person.,4,2026-06-13T05:25:00Z,Import,en
Sworti Chug,"The food is truly first-class. There's always a wide variety, a great selection for everyone. And the service is excellent too. Everyone is always friendly. The activities like aqua gym or darts are fantastic. We always participated, and it was not only great exercise but also a lot of fun. We would highly recommend this hotel.",5,2026-06-13T00:05:00Z,Import,en
